-1541.6,-745.14,-227.32,-1137.1,-764.31,-623.09,-1003.8,-622.39,-344.49,-269.27,-956.25,-1093.8,-547.66,-341.11,-106.97,-140.53,472.11,426.9,-319.4,553.36,-183.3,603.11,7.433,478.57,855.38,863.9,925.77,1038.1,723.79,880.74,1011.7,621.03,1143.1,1269.2,1102.4,977.28,1244.2,1741.6,1619.4,1310,1299.9,1225.4,1236.8,1391.2,1216.4,824.08,1075.4,1247.7,1332.6,994.25,1123.4,616.31,449.15,697.89,980.45,932.07,659.21,1414.6,698.85,834.75,1117,785.32,824.75,500,542.04,641.2,772.66,320.99,602.13,189.06,-150.24,90.65,260.18,-171.79,-223.44,-260.94,-312.7,88.151,-74.067,-175.2,-214.04,-199.91,105,-258.25,-265.93,-303.26,-176.54,-154.09,-419.99,13.197,-21.195,-190.33,-379.76,-82.208,-261.38,44.294,-186.59,-166.14,-62.561,-157.88,15.204,-344.11,-102.76,-105.45,-277.49,117.88,-118.68,-127.68,33.619,317.36,206.88,-199.04,-163.48,85.943,-120.72,-454.52,-232.22,36.079,-357.3,-120.29,-115.7,-68.189,-130.23,30.772,-275.64,-194.42,7.451,47.504,-363.57,-134.62,-298.39,-295.3,-102.79,21.604,-312.34,-41.207,125.76,-98.538,22.425,-204.94,-28.596,-169,-11.87,-21.337,-7.465,20.827,-140.44,-139.52,124.93,-18.606,-15.251,-13.146,89.243,-24.499,183.14,-146.73,-34.701,-98.019,-52.622,-214.14,21.956,125.23,-71.008,-161.51,21,4,-76,-118,26,-64,-80,-25,-29,65,-131,-146,-6,-35,-3,0,-181,-132,-32,56,-82,-55,-140,92,-96,-31,-9,36,2,-73,-94,151,-114,-79,21,39,-136,-98,-15,-19,5,32,-113,11,-22,-27,-146,-96,-65,-62,-113,9,41,-94,5,15,-146,-28,-10,-32,-9,-168,24,-66,38,-144,-102,-20,-85,172,14,93,-136,-129,-90,58,-105,22,-1,-9,-45,-55,-123,-49,14,-2,30,-33,7,-20,3,24,-18,4,7,11,-3,1,-58,8,-46,-38,-3,-57,68,-55,-12,48,-22,-9,25,-24,-5,-17,-25,-14,-111,7,-93,-55,15,85,-23,56,-89,-118,-8,-25,41,-12,-28,-110,15,-14,-74,-36,55,-7,22,-84,-18,29,-103,-8,-9,28,-49,-9,-62,2,6,-9,-97,-6,14,4,-28,-7,-19,10,25,0,-40,-29,-30,-11,-2,13,3,-22,25,-22
-111.76+172.4i,89.554-234.06i,-212.69-95.554i,-206.12-429.86i,303.53+59.967i,1.6374-123.15i,-260.03-112.54i,-167.03+348.07i,-129.85-370.33i,-45.116+197.81i,110.52-205.57i,-38.369-33.866i,70.993-212.96i,-245.46+42.353i,175.94+583.24i,-135.75+92.881i,-346.99+64.085i,-242.28-15.417i,44.14+83.791i,-294.4-44.45i,-62.225+114.4i,81.585-144.21i,-233.76-427.7i,-163.13+287.95i,64.857-25.578i,-71.64+36.685i,-80.504-56.289i,-160.66+150.73i,-49.433-45.139i,-232.88-128.84i,138.61+74.937i,-768.44+170.94i,-561.73-84.984i,-410.6-198.4i,-705.78+45.694i,-794.09-376.69i,-342.19-87.214i,-259.46-541.38i,213.13-356.68i,-471.28-268.52i,-48.077+223i,-97.422+76.371i,-108.16-172.63i,-16.766+125.59i,-5.9056-190.61i,241.22-180.21i,538.09+253.42i,555.81-116.15i,49.209-148.47i,158.36+169.6i,148.07-100.54i,187.18+204.66i,48.272-160.43i,68.273-292.46i,94.335+112.52i,176.36+96.737i,180.6-243.47i,366.71+34.114i,47.827+92.819i,136.91+17.116i,-66.663+231.96i,169.56+236.19i,168.05+445.66i,271.99+187.43i,157.37+5.6305i,326.59+139.55i,210.89+147.85i,26.382-87i,288.01-55.651i,236.77-96.626i,63.989+33.226i,376.26-147.19i,357.63+77.2i,-107.09-0.73058i,365.64-47.921i,137.9-258.69i,-74.819+11.564i,187.3+193.63i,-77.62-171.19i,225.61+204.33i,77.647+130.43i,77.497-24.464i,-83.837+4.2442i,-157.25-52.832i,235.83-180.89i,-154.02+168.88i,13.751-149.21i,155.82+58.127i,47.215+178i,-36.183+153.94i,-60.486+18.286i,79.952-70.715i,-303.85+177.31i,-14.887+57.201i,72.515-20.967i,91.49-204.52i,100.15+203.78i,138.74-15.275i,-57.086-109.01i,-44.97-7.2062i,86.543+79.661i,-136.44-74.48i,8.1378+84.472i,-92.908+202.26i,-10.326+28.123i,-71.707-68.107i,-133.68-142.54i,18.844-83.916i,11.013+115.35i,118.89+91.198i,-191.26+75.534i,-94.579+232.95i,185.39+249.57i,30.702-17.778i,-51.684-52.313i,-63.995+50.632i,-72.87+76.451i,67.488+50.725i,-74.611+91.674i,-171.12+11.225i,255.85+130.34i,-20.454+31.598i,24.618+37.022i,18.232-143.62i,-1.233+182.7i,-184.26+98.627i,106.82-109.44i,66.175-139.38i,-31.012-159.72i,-54.948+104.68i,-25.758-139.6i,131.63-203.32i,-39.484-107.92i,36.794-85.216i,-34.994-144.14i,0.068119-26.136i,17.352+94.454i,96.449+50.514i,-338.54+136.57i,-2.8111+24.452i,66.574-30.419i,57.934-74.599i,163.2-187i,103.83-107.16i,-63.17-14.701i,57.682+128.69i,58.407-96.053i,88.802-64.572i,-42.429-6.1189i,-61.878-0.14823i,-26.752-7.1567i,-16.92+36.322i,62.189+86.916i,28.143+2.2338i,-29.138+88.035i,-106.15+20.059i,-7.4006-11.449i,-24.976-34.092i,46.012-70.721i,9.3379-147.4i,-4.9988-13.223i,87.314+13.208i,15.583+18.615i,-66.481-30.847i,-26.957+24.344i,-42.527+44.189i,9.7534-59.409i,0.64041-106.96i,-22.219-8.2447i,-57.58+27.637i,0.87511-64.724i,35.452+6i,-75.646+26.446i,-45.096+63.074i,-22.651-113.16i,-34.079-119.37i,12.62-6.3466i,-31.409-44.81i,-48.583+9.2681i,37.376-7.7765i,-20.754-120.92i,70.653-108.55i,94.503-75.965i,35.975-1.7754i,27.533-70.49i,-18.571-25.352i,-8.3678-86.585i,-99.859+101.23i,-10.69-39.735i,41.608-51.699i,51.382-57.321i,-47.185+61.492i,98.989-50.076i,23.455-68.585i,-37.452-41.904i,-51.389+118.49i,-28.764-61.485i,-21.047-39.816i,-31.715+30.952i,28.222-6.3898i,-33.213-75.655i,-19.687-43.262i,9.9178-10.668i,-23.157+3.9866i,-36.865+16.809i,-71.153+52.002i,16.699-78.069i,-35.754+41.175i,9.0851-10.877i,-16.642-29.739i,-35.257-71.876i,40.078-75.596i,12.726-49.491i,-35.448-9.4973i,-17.641-60.434i,-40.768+39.572i,-13.321+19.37i,57.201-81.197i,59.211-21.868i,7.2177+18.056i,28.189-111.69i,-27.138-12.74i,-11.696-15.074i,8.5339-42.11i,-37.268+25.246i,15.044-127.01i,44.959-18.786i,-31.845-28.517i,-29.754+42.262i,17.254-97.742i,52.979-79.223i,-24.202-5.7066i,-1.1833-57.886i,55.303+58.087i,20.979-25.12i,-21.806+72.07i,-13.49-79.759i,77.284-116.5i,-4.4935-51.235i,-47.068+70.195i,43.139-85.878i,-38.598+41.227i,-27.362+20.42i,13.832-34.137i,-7.4216-27.046i,-3.2714-34.584i,46.746-110.95i,26.964-49.267i,10.248+3.6925i,28.713-15.108i,-32.381+34.15i,19.811-30.777i,-24.235+15.385i,-55.061+12.503i,-9.5181+5.4034i,-35.247+32.065i,-11.067-5.8045i,-6.5108+5.3673i,-14.647+11.45i,24.746-5.1063i,-44.846+17.856i,-5.8911+3.2546i,37.119-54.665i,10.087+1.5356i,-11.678-24.478i,16.67-32.579i,-11.027+3.8164i,0.043828-37.686i,-34.237+58.991i,4.2632-36.927i,-1.7435-6.8901i,74.907-3.0254i,-21.833-4.8018i,-16.439+1.9085i,0.89036+15.507i,15.995-22.94i,22.303-12.003i,-16.439-3.4876i,-28.139-3.3708i,-25.372+4.2678i,1.0714-72.981i,-34.174+18.842i,26.089-72.927i,11.094-41.066i,18.361+2.4367i,-55.732+81.028i,-33.231+0.60734i,2.2261+35.016i,26.493-67.987i,15.533-84.193i,-33.05+9.6735i,37.615-32.834i,7.719+21.455i,-1.6743-6.6302i,-10.255-13.834i,56.582-97.567i,9.0558+5.7288i,-5.4026-6.0141i,3.3607-50.005i,-5.8411-20.49i,-2.8975+36.698i,20.22-13.49i,-27.949+27.828i,33.22-70.114i,-11.559-6.1711i,-8.7739+22.436i,57.398-95.073i,-3.5142-3.9992i,-20.008+4.2749i,-15.181+25.504i,20.173-40.34i,-11.323-0.1016i,31.675-55.74i,-8.5104+5.0931i,-52.528+28.125i,-13.134+0.19033i,75.311-97.46i,-4.1761-1.7542i,13.608+3.3741i,3.9108+0.82238i,-27.336-6.0513i,-6.8955-1.1892i,-18.731-3.1698i,9.9435+1.2128i,24.505+4.9587i,-0.019159+0.10296i,-39.163-8.1725i,-28.451-5.5658i,-29.384-6.0227i,-10.86-1.7732i,-2.0467+0.028801i,12.784+2.3427i,3.0163+0.213i,-21.592-4.1704i,24.425+5.3612i,-21.494-4.6847i
-5.2592+43.795i,94.135-212.67i,253.37-316.84i,96.8+403.84i,114.11-458.37i,76.962+113.85i,-28.816+54.359i,-397.16-379.08i,264.24-325.84i,-21.5-202.61i,249.82+13.356i,-79.065-279.92i,-221.09-9.196i,224.9+96.058i,88.327+257.7i,205.45-262.82i,27.273+280.03i,-153.83-27.204i,-40.264+224.99i,-268.86+314.52i,-14.694+426.88i,-80.606+156.51i,-165.07-22.842i,27.989+236.94i,-124.89-114.29i,-55.495+46.446i,-107.17+436.81i,18.45+131.72i,43.489+14.283i,-177.28-243.37i,-168.3-203.41i,75.502+291.13i,88.176+125.75i,108.63+107.42i,100.02+6.8489i,112.03+70.434i,89.825+97.407i,145.16+308.31i,293.75+125.8i,192.85+67.106i,382.74-127.5i,-40.614-154.79i,24.986-290.45i,-221.53-107.51i,-321.17-49.637i,-132.33-173.5i,-95.387+77.886i,36.916-22.173i,-77.562-171.28i,-383.18+1.2618i,-658.76-79.917i,326.39+49.345i,88.378+95.612i,-254.72-34.685i,-170.4-152.96i,-147-32.982i,-77.31-177.3i,-35.997+62.008i,122.48-67.862i,226.88+30.333i,208.23+106.86i,483.2-266.47i,505.47+53.173i,223.35-172.75i,371.39-30.677i,374.62-32.352i,256.75-159.09i,146.22-2.0623i,327.33+74.754i,192.81-173.48i,-101.18+30.843i,140.02-64.369i,3.0683-234.05i,-1.9599+103.09i,-117.17-17.246i,-78.748+308.07i,248.77+225.3i,-261.08+218.9i,-190.17-16.448i,-0.24515+111.78i,-126.18+128.74i,-5.7158+104.8i,-67.512-44.005i,-96.992+7.4376i,-153.81+309.02i,-72.856-62.518i,-113.53+181.44i,31.685+98.785i,141.74+154.13i,-224.52+234.09i,-75.248+196.67i,170.66-281.95i,-56.018-98.515i,-24.623-7.7525i,-90.594-16.236i,31.171-49.147i,-160.86-94.755i,-64.191+14.974i,50.556-18.038i,-61.597-57.935i,58.334-59.281i,-8.1483+24.439i,39.511-77.812i,-282.12-54.856i,111.09-56.042i,108.41-11.125i,-150.2+36.656i,-246.62+7.0787i,-1.3013+5.4382i,-155.88-188.97i,-206.38+56.824i,153.32-93.388i,89.271-48.981i,117.32+43.546i,-131.19-87.216i,109.89+5.8936i,226.2-116.54i,66.071-78.293i,-0.41424-53.931i,-153.77-107.31i,176.27+137.95i,90.506+42.408i,-55.548+136.32i,25.402-23.082i,63.899-40.588i,7.1855+70.468i,-10.476-38.149i,-157.15+60.942i,202.21-8.8968i,-214.69-101.68i,-28.121-10.846i,-38.841+123.18i,-25.331-5.1108i,129.13+1.6666i,0.039916+182.12i,-25.464-24.238i,21.695+18.136i,-42.08-20.028i,-268.89-256.71i,-160.09+244.79i,104.34+203.3i,73.747-64.371i,64.139-8.6982i,223.82+7.1098i,-89.877-20.334i,-37.095+64.23i,-19.024-7.1877i,-92.354+184.66i,-3.2689-126.57i,-8.8986-10.056i,-26.695-11.005i,22.705-7.4488i,51.024-19.175i,33.452-18.647i,-73.859-46.899i,-52.081+33.579i,40.49+17.453i,-13.735+42.547i,44.547+35.698i,83.412+89.881i,27.901-70.304i,-1.9948-21.316i,6.0711+129.86i,11.067+85.547i,-2.5264-44.985i,-53.495-3.8672i,17.059+10.076i,74.199-3.4524i,-11.686-75.584i,-83.287+41.847i,41.43+13.452i,-48.378+101.02i,-79.705-27.353i,-32.051-47.058i,73.588-35.366i,75.153-17.867i,5.0049+6.4464i,71.996-36.651i,-26.766-58.183i,15.446+54.601i,26.202+32.118i,45.647+104.87i,108.54+69.894i,70.656-17.187i,41.609+46.985i,-15.327+11.353i,4.8795+60.855i,-85.515-131.52i,-42.479+44.815i,66.085+37.432i,112.48+19.981i,-90.016-42.968i,98.596+68.367i,53.957+35.869i,-29.013+9.5239i,-53.823-116.26i,-9.1812+23.359i,-11.366+20.985i,-34.911-24.067i,66.334-16.627i,-12.136+31.024i,-34.552+41.58i,6.6198+19.649i,-28.221+0.065094i,-29.705-30.992i,-63.884-80.299i,24.431+64.255i,-75.794-17.859i,-7.6523+18.254i,39.601-12.437i,-29.829+47.897i,32.647+87.016i,16.285+15.713i,-65.102+7.6331i,-12.461+40.88i,-75.276-26.372i,19.342-43.233i,42.35+79.019i,41.78+37.108i,-22.833+15.746i,47.659+76.293i,0.73948-7.6218i,29.369-1.2386i,63.985+11.148i,-68.509-18.83i,57.386+75.27i,68.186-0.35917i,-19.223+14.188i,-41.167-37.554i,17.932+63.744i,38.22+103.82i,-9.2627-6.7277i,3.679+28.611i,84.575-74.246i,80.14-11.911i,-30.633-59.563i,2.5245+54.911i,67.636+97.529i,-3.5398+40.959i,-68.365-50.912i,37.131+73.118i,-66.312-43.348i,-40.012-12.277i,63.93+6.6555i,-2.6455+15.711i,0.93679+21.556i,78.541+86.309i,43.611+41.155i,11.182+2.0811i,29.219+24.156i,-32.707-40.628i,22.505+31.798i,-23.315-23.632i,-53.044-37.008i,-7.1803-9.9239i,-35.941-39.63i,-12.27-1.1465i,-6.0472-7.387i,-15.858-15.878i,26.123+15.575i,-41.599-36.8i,-6.6131-6.3404i,39.01+56.797i,7.1012+5.6563i,-8.8281+10.88i,19.078+30.874i,-12.782-7.7752i,3.0478+23.555i,-33.765-58.667i,4.1333+27.612i,-0.79677+4.3851i,71.368+42.741i,-19.402-9.3612i,-15.491-9.1568i,0.34158-10.55i,17.02+24.164i,19.109+22.588i,-15.813-6.7491i,-27.944-14.189i,-29.023-14.518i,6.866+49.054i,-29.775-32.319i,30.726+61.987i,15.582+34.626i,14.837+9.8855i,-59.588-84.401i,-31.174-16.825i,-0.34782-23.58i,23.887+61.625i,22.712+65.326i,-31.315-24.553i,36.479+43.247i,10.509-11.9i,-1.1507+4.9208i,-7.6331+3.6054i,60.662+95.577i,7.6458+0.99836i,-7.1533+1.1584i,7.8584+35.131i,-4.5144+11.099i,-5.754-27.851i,18.574+19.72i,-29.92-32.461i,37.489+64.841i,-11.2-1.8431i,-8.5041-20.101i,65.947+92.551i,-2.5233-0.15232i,-21.256-12.005i,-16.441-24.314i,19.966+38.847i,-12.112-5.327i,37.67+54.446i,-7.9556-7.9554i,-52.629-47.287i,-12.679-7.2592i,78.009+106.04i,-4.5232-0.86257i,12.452+6.5742i,3.6477+1.6053i,-25.376-11.814i,-6.5858-2.3408i,-17.932-6.2476i,9.7726+2.4242i,23.038+9.7217i,-0.075354+0.19545i,-36.686-16.008i,-26.826-10.913i,-27.561-11.794i,-10.443-3.5043i,-2.1812+0.021571i,12.144+4.6052i,3.0616+0.44699i,-20.385-8.1794i,22.727+10.481i,-20.001-9.1532i
-17.1-78.495i,46.1-151.4i,57.17-55.633i,-230.14+144.96i,81.127-41.1i,257.97-12.278i,101.86+1.0863i,-51.772-275.3i,155.85-103.09i,252.55-179.31i,185.69+189.59i,197.96-270.98i,295.85+150.28i,-10.79-303.2i,100.45+189.2i,-56.109+239.62i,120.18+99.506i,-181.1+131.23i,239.8+101.15i,56.793-184.87i,232.39+4.8528i,182.56-19.043i,31.628-329.5i,275.4-273.73i,-41.682-319.72i,35.943-217.48i,299.84-16.124i,80.112+236.08i,-147.1+153.98i,-16.248+264.35i,406.18+270.24i,111.79-372.32i,-93.909-107.16i,-122.54-86.99i,-95.077-209.02i,-281.69-396.55i,243-8.7184i,-264.76-212.29i,-204.46-688.54i,-220.15-186.84i,-87.964-478.98i,-527.8-123.98i,-427.55-391.94i,-329.84-300.79i,-536.65-336.41i,-433.31-300.46i,-353.08-254.9i,-210.52-320.15i,-60.927+198.04i,-24.968-220.98i,-212.69-2.9565i,-6.7203+446.52i,71.361+420.06i,-106.86+722.89i,53.837+425.45i,-80.931+497.41i,116.15+476.16i,-269.06+317.96i,197.76+331.31i,252.59+671.5i,5.6146+306.1i,-22.1+397.92i,22.455+154.02i,90.946+214.54i,87.926+398.52i,-40.131+49.463i,132.43+92.554i,-73.477+180.59i,34.709+221.33i,-172.79-214.51i,83.677-179.81i,20.111+317.33i,-376.25-130.7i,-63.523+201.72i,-475.51+43.073i,-47.277-122.09i,-70.637-81.979i,-267.51-199.46i,66.39-23.107i,-241.61-168.94i,218.18-97.422i,-185.26+103.22i,48.877-330.27i,22.024-94.557i,-234.1+76.453i,-134.85-140.43i,-163.62+30.191i,-166.05-42.562i,-62.617-252.47i,-149.93-94.696i,153.32-8.6234i,204.17-193.24i,208.47+160.09i,54.399+81.018i,-121.59+135.64i,-114.53+144.34i,206.95-118.52i,-107.83+76.017i,49.575-40.313i,80.935-65.891i,-140.4-179.86i,-31.726-32.688i,20.481-211.03i,89.273-110.72i,-2.064-57.035i,96.782+177.73i,-132.75+119.98i,-198.14-140.42i,211.2+143.27i,133.97-22.539i,169.52+142.71i,-133.66-62.618i,68.399-87.342i,-66.221-141.83i,-0.29227-91.201i,31.943-141.35i,152.26-245.73i,56.973-64.712i,-11.173-3.1109i,158.28-71.132i,68.674-58.076i,160.1+169.67i,79.506-129.88i,71.81-88.805i,68.534+18.629i,-126.18+100.32i,94.631-102.41i,-112.55+16.726i,-213.51-62.012i,126.39+38.44i,-72.742+122.01i,-135.09-132.92i,-121.42+141.47i,-5.0485+46.485i,-187.23+86.332i,33.496-77.619i,31.647-17.947i,174.39-51.337i,106.29+37.67i,-152.64+29.188i,-138.43-31.659i,82.481+59.148i,-13.989-9.9248i,86.29+97.756i,-54.929+129.23i,71.42-39.396i,-25.765-102.92i,-124.41+14.665i,-48.554+51.891i,-26.448+80.344i,-3.1204+17.027i,82.252+13.611i,90.673-117.58i,47.585-68.112i,71.91+112.89i,-30.057+22.494i,51.614+66.503i,-51.774+8.9016i,-56.436-2.7118i,-90.421+55.326i,88.841-8.6349i,-29.311-80.675i,0.00063277+42.646i,-42.113+106.42i,85.334+12.949i,-1.3237-5.0599i,4.981-27.428i,5.9192+31.263i,15.832-23.53i,-74.082-16.022i,-14.197+34.075i,-141.01-41.484i,-40.462-7.8575i,32.288+41.324i,47.493+29.404i,-16.836+53.57i,23.805-9.7603i,20.359+94.79i,34.813-16.84i,-64.245+7.6517i,-83.655+6.4086i,-96.259-28.963i,-17.756+27.57i,57.917+36.714i,-55.513+12.323i,-46.282-7.9756i,-134.5-5.9025i,123.63+1.3385i,-85.254-43.436i,-33.913+26.43i,13.255+70.838i,25.149-60.266i,-1.2435+20.754i,-36.544+31.289i,-66.584-11.361i,158.4-2.6442i,-77.783+8.0581i,-63.582+2.9585i,0.56822-7.4759i,61.382+52.223i,-111.61-6.5074i,-103.78-30.003i,-13.422+5.7025i,-23.967-7.8301i,-3.1892-12.476i,58.117-6.4407i,-87.268+9.6789i,-3.8093-49.331i,-12.968-13.343i,-11.39+54.018i,-139.6-12.385i,-116.17-8.7696i,-6.8434-1.6111i,-61.628-51.616i,-94.167-5.5118i,5.3014-48.982i,64.361+39.214i,-64.422-10.788i,11.101-8.1488i,-17.926-27.148i,-110.01+13.209i,-26.232+25.457i,-27.179+41.533i,-8.5911+74.552i,-7.9675-43.538i,-128.2+29.725i,62.86+35.652i,-79.543-1.1334i,34.769-20.118i,-91.19-8.8152i,-112.04+3.3368i,-25.541+5.1188i,-77.805-21.585i,191.62+36.881i,42.896+72.879i,91.726-0.39349i,-118.43+11.473i,-73.599-8.1194i,-77.538-1.0595i,49.244-19.378i,-85.324-13.634i,32.091-46.225i,-2.1524-10.923i,-20.781+44.85i,-48.78-9.9916i,-51.269-6.8619i,-111.07+35.099i,-44.747+23.831i,12.105+8.292i,-4.5307+11.223i,32.011-8.103i,-33.978+6.2874i,9.4089-7.8042i,-12.954-24.256i,4.1613-0.96724i,26.124-9.8803i,-15.555-10.071i,4.5393-1.5176i,8.7204-7.4446i,7.5924+14.461i,2.5024-15.742i,2.4749-5.0398i,-58.831+5.9738i,6.0005+2.7663i,-42.414-10.194i,-37.876+2.5545i,-1.5668-7.8256i,-52.306-10.879i,67.533+1.2427i,-51.799-10.93i,-11.603-1.0244i,35.782+39.036i,-17.794-11.884i,-7.2073-6.3829i,23.544+4.5615i,-24.532+3.3585i,-8.3583+6.4804i,-13.784-10.692i,-18.819-19.974i,-10.386-18.468i,-103.96-16.731i,10.543-7.4015i,-89.815-4.0361i,-54.179+1.1568i,11.44+7.7984i,86.417-11.161i,-18.701-14.59i,53.109+8.2415i,-86.284-12.085i,-113.11-8.112i,-3.6227-13.93i,-28.256+9.9404i,37.45+16.088i,-12.016-0.86394i,-25.188-6.8899i,-109.53+5.3696i,13.128+5.0954i,-11.966-8.9172i,-69.839-8.6933i,-33.347-8.2957i,53.093+4.5872i,-8.4389+4.0567i,23.345-8.9451i,-82.802+1.9578i,-15.511-8.5006i,28.145+3.1571i,-102.9+13.062i,-6.5525-3.0124i,-6.7891-11.135i,27.409-0.87197i,-48.537-2.0653i,-7.1438-7.607i,-62.696+9.8388i,2.7412-2.2562i,12.087-22.226i,-6.8474-7.3264i,-99.794+14.969i,-5.0969-3.6308i,10.588+9.4344i,3.224+2.3112i,-22.214-17.013i,-6.0812-3.4185i,-16.627-9.1444i,9.4824+3.6315i,20.657+14.101i,-0.1648+0.26759i,-32.67-23.182i,-24.19-15.833i,-24.609-17.072i,-9.758-5.1519i,-2.3875-0.054763i,11.101+6.7101i,3.1253+0.72087i,-18.427-11.872i,19.979+15.128i,-17.588-13.199i
