-60.188,37.938,-4.4891,-8.5,-8.5
-54.188,56.25,2.7833,-0.438,-0.438
-47,33,-0.87391,-36,-36
-18,22,-0.82212,4,4
-21,24,-0.94977,2,2
-12,13,-0.91204,7,7
-22,28,-0.84615,3,3
-13,5,-1.0211,-5,-5
-7,4,-0.875,-4,-4
-49,33,-1.1299,-28,-28
-0.89,0,-0.87962,-0.89,-0.89
-0.471,0,-0.4438,-0.43,-0.43
-0.16,0.058,0.0048667,0.05,0.05
0.124,0.174,0.15862,0.142,0.142
0.735,0.89,0.81382,0.744,0.744
-0.38,0.003,-0.12591,-0.052,-0.052
-0.64,0,-0.57422,-0.594,-0.594
-22.938,83.938,24.693,-21.75,-21.75
-13.688,22.25,2.4847,3.938,3.938
-4.5,22.688,11.213,5.25,5.25
-37,51,-0.14607,-27,-27
-25,12,-0.58228,5,5
-18,16,-0.69412,-1,-1
-15,9,-0.90909,-8,-8
-71,39,-1.3,-5,-5
-19,19,-1.1341,-4,-4
-8,9,-0.71605,-4,-4
-37,41,-0.19101,-10,-10
-0.896,0,-0.87255,-0.892,-0.892
-0.546,0,-0.47867,-0.446,-0.446
-0.146,0.014,-0.048776,-0.002,-0.002
0.012,0.148,0.058949,0.081,0.081
0.612,1.179,0.85442,0.737,0.737
-0.295,0.039,-0.13088,-0.033,-0.033
-0.674,0,-0.4944,-0.647,-0.647
-18.562,34.812,4.2384,-18.562,-18.562
-36.688,109.75,-0.97154,23.938,23.938
-56.25,36.312,2.3197,3.125,3.125
-61,76,-0.97068,-6,-6
-19,28,-0.9527,2,2
-20,31,-1.0228,-2,-2
-26,17,-0.88693,0,0
-71,105,-1.0199,1,1
-29,43,-0.9589,1,1
-11,10,-0.8566,3,3
-85,50,-1.0131,1,1
-0.882,0,-0.86333,-0.88,-0.88
-0.508,0,-0.45202,-0.411,-0.411
-0.236,0.027,-0.084017,0.025,0.025
0.107,0.277,0.18066,0.237,0.237
0.687,1.358,0.7882,0.725,0.725
-0.499,0,-0.297,-0.142,-0.142
-0.651,0,-0.53093,-0.613,-0.613
-13.938,53.875,13.559,0.812,0.812
-41.438,46.188,-0.022207,-2.062,-2.062
-39.875,39.688,1.8073,-1.75,-1.75
-47,48,-1.3562,-23,-23
-19,17,-1.0459,-3,-3
-20,22,-1.0043,1,1
-11,17,-0.86207,0,0
-44,43,-1.0723,-5,-5
-23,20,-0.9292,-9,-9
-15,5,-0.94286,1,1
-36,46,-1.0823,-1,-1
-0.862,0,-0.84827,-0.859,-0.859
-0.513,0,-0.47372,-0.443,-0.443
-0.263,0.103,-0.058296,0.088,0.088
0.091,0.24,0.18023,0.24,0.24
0.72,0.956,0.82499,0.775,0.775
-0.569,0,-0.25286,-0.071,-0.071
-0.601,0,-0.47821,-0.546,-0.546
-15.375,72.75,29.836,4.062,4.062
-47.188,37.188,-3.8205,22.938,22.938
-47.312,52.562,5.566,-25.188,-25.188
-59,42,-1.3669,-18,-18
-21,11,-1.1212,-10,-10
-16,17,-0.96,-4,-4
-11,18,-1.0732,-1,-1
-46,34,-0.75735,34,34
-14,19,-1.0388,11,11
-11,6,-0.86777,-2,-2
-32,37,-0.59155,-2,-2
-0.882,0,-0.87468,-0.862,-0.862
-0.505,0,-0.47494,-0.505,-0.505
-0.167,0,-0.042645,-0.021,-0.021
0.036,0.107,0.077096,0.036,0.036
0.712,0.976,0.8513,0.924,0.924
-0.335,0,-0.13316,-0.064,-0.064
-0.583,0,-0.50384,-0.432,-0.432
-17.25,53.812,4.95,-7.375,-7.375
-21.375,21.938,-3.9733,-11.812,-11.812
-20.812,26.625,4.8065,-10.312,-10.312
-63,45,-1.1404,31,31
-28,35,-1.0744,3,3
-16,32,-1.1382,-2,-2
-15,25,-0.91262,-4,-4
-35,38,-0.79439,-8,-8
-17,23,-0.95833,-8,-8
-9,5,-0.88889,-7,-7
-83,70,-0.74783,4,4
-0.918,0,-0.89937,-0.916,-0.916
-0.46,0,-0.41237,-0.391,-0.391
-0.18,0.007,-0.037885,-0.004,-0.004
0.095,0.151,0.12442,0.095,0.095
0.649,0.859,0.76052,0.769,0.769
-0.311,0,-0.15556,-0.06,-0.06
-0.729,0,-0.62738,-0.666,-0.666
-19,68,16.987,-14.125,-14.125
-25.5,37.25,6.7776,-25.5,-25.5
-20.125,32.562,13.347,13.938,13.938
-47,48,-0.076923,20,20
-18,17,-0.81818,9,9
-14,15,-0.76768,8,8
-14,12,-0.65625,4,4
-50,63,-0.80412,24,24
-31,23,-0.92632,0,0
-7,8,-0.80435,1,1
-37,33,-0.14851,10,10
-0.886,0,-0.87867,-0.881,-0.881
-0.473,0,-0.41214,-0.407,-0.407
-0.167,0.076,0.015157,0.061,0.061
0.164,0.266,0.22725,0.233,0.233
0.671,0.874,0.77061,0.761,0.761
-0.438,0,-0.14963,-0.06,-0.06
-0.709,0,-0.62859,-0.619,-0.619
-37.625,87.812,26.712,-37.625,-37.625
-14.312,20.625,2.8259,-9,-9
-51.125,28.875,5.2549,5.062,5.062
-58,67,-0.91753,-26,-26
-26,27,-0.80208,-10,-10
-18,19,-0.85714,-3,-3
-14,15,-0.86022,-10,-10
-28,26,-1.4043,-20,-20
-12,12,-1.0814,-1,-1
-9,6,-0.78889,-1,-1
-53,43,-1.3689,10,10
-0.879,0,-0.87098,-0.876,-0.876
-0.462,0,-0.39037,-0.399,-0.399
-0.176,0.09,0.036527,0.086,0.086
0.208,0.314,0.28685,0.258,0.258
0.666,0.845,0.73457,0.845,0.845
-0.457,0,-0.15168,-0.033,-0.033
-0.742,0,-0.65601,-0.662,-0.662
-17.188,83.875,16.128,-16.75,-16.75
-30.438,21.688,-0.57559,-1.562,-1.562
-13.438,22.188,4.9162,1.438,1.438
-52,31,-1.4913,-52,-52
-16,25,-0.85799,4,4
-19,22,-1.0178,1,1
-14,16,-0.91228,3,3
-30,40,-1.0195,0,0
-13,19,-0.99351,2,2
-8,9,-0.94667,3,3
-39,41,-1.1214,-4,-4
-0.87,0,-0.86294,-0.849,-0.849
-0.524,0,-0.48781,-0.524,-0.524
-0.181,0.058,0.0005,0.014,0.014
0.07,0.128,0.11416,0.07,0.07
0.732,0.97,0.86761,0.951,0.951
-0.407,0.038,-0.098148,-0.042,-0.042
-0.585,0,-0.47565,-0.346,-0.346
-34.938,76.375,13.262,-1.938,-1.938
-23.188,8.562,-7.863,-13.938,-13.938
-10.875,33.812,11.724,-3.688,-3.688
-34,42,-0.45833,13,13
-17,15,-1.1852,0,0
-15,16,-1.2857,4,4
-13,18,-0.97458,-2,-2
-41,31,-0.98319,-3,-3
-12,10,-0.82727,5,5
-6,9,-0.75472,-3,-3
-24,45,-0.62295,-14,-14
-0.912,0,-0.89444,-0.91,-0.91
-0.459,0,-0.41432,-0.407,-0.407
-0.171,0.039,-0.011361,0.017,0.017
0.08,0.2,0.15168,0.081,0.081
0.654,0.881,0.76653,0.74,0.74
-0.396,0.069,-0.13907,-0.054,-0.054
-0.737,0,-0.61689,-0.627,-0.627
-15.375,60.812,11.149,-12.75,-12.75
-23.875,21.938,2.197,-1.188,-1.188
-15.375,46,12.407,-13.438,-13.438
-50,58,-0.76224,14,14
-25,30,-1.0071,-6,-6
-17,42,-0.86131,-3,-3
-12,16,-0.7029,-4,-4
-49,41,-0.95035,-6,-6
-25,18,-0.87313,-4,-4
-11,5,-0.84962,-1,-1
-22,22,-0.78169,-13,-13
-0.872,0,-0.86574,-0.864,-0.864
-0.466,0,-0.43098,-0.439,-0.439
-0.093,0.098,0.05454,0.059,0.059
0.22,0.26,0.24358,0.242,0.242
0.729,0.894,0.81,0.859,0.859
-0.33,0.067,-0.10164,-0.116,-0.116
-0.663,0,-0.5935,-0.551,-0.551
-25.562,91.438,16.906,5.062,5.062
-19.188,17.688,-0.66584,0,0
-24.188,37.5,6.5087,-24.188,-24.188
-55,56,-0.18447,-22,-22
-24,27,-0.89888,-2,-2
-15,44,-1.101,-2,-2
-14,27,-0.66316,-1,-1
-38,49,-0.31633,5,5
-39,27,-1.0104,-20,-20
-7,8,-0.91579,-5,-5
-39,42,-0.43137,7,7
-0.875,0,-0.86037,-0.873,-0.873
-0.486,0,-0.4316,-0.41,-0.41
-0.173,0.098,0.042262,0.093,0.093
0.167,0.303,0.25518,0.247,0.247
0.718,0.96,0.80462,0.744,0.744
-0.419,0.011,-0.14151,-0.083,-0.083
-0.671,0,-0.58535,-0.573,-0.573
-14.062,111.94,24.989,10.25,10.25
-23,31.812,1.6145,13.812,13.812
-34.688,42.688,5.8366,-11.312,-11.312
-79,42,-1.0462,-6,-6
-19,12,-1.0909,4,4
-18,18,-1.1429,4,4
-16,13,-0.92174,0,0
-37,59,-0.86066,7,7
-17,16,-0.87611,7,7
-10,5,-0.94444,0,0
-25,30,-0.94656,-11,-11
-0.882,0,-0.87343,-0.866,-0.866
-0.494,0,-0.46426,-0.494,-0.494
-0.25,0,-0.0632,-0.026,-0.026
0.081,0.143,0.11024,0.081,0.081
0.694,0.952,0.82416,0.865,0.865
-0.517,0,-0.20003,-0.062,-0.062
-0.604,0,-0.51239,-0.471,-0.471
-15,67.438,14.436,-12,-12
-26.75,7.562,-8.4929,-13.5,-13.5
-15.438,38.562,9.8857,-5.562,-5.562
-49,57,-0.91429,-7,-7
-15,13,-0.82946,11,11
-17,22,-0.99213,6,6
-12,15,-0.952,3,3
-31,39,-1.0945,12,12
-17,25,-1.024,-1,-1
-14,20,-1.0593,3,3
-36,36,-1.5926,15,15
-0.928,0,-0.88552,-0.926,-0.926
-0.489,0,-0.43798,-0.364,-0.364
-0.237,0.035,-0.07447,0.013,0.013
0.064,0.165,0.096201,0.101,0.101
0.069,1.346,0.78372,0.629,0.629
-1.753,1.14,-0.20795,-0.036,-0.036
-0.754,0,-0.55524,-0.691,-0.691
-71.125,70.5,7.7771,-4.812,-4.812
-59.75,138.31,3.0211,-1.75,-1.75
-260.69,196,3.9143,-14.188,-14.188
-87,59,-0.7541,-87,-87
-21,15,-0.87086,1,1
-15,22,-0.90066,7,7
-17,16,-0.77441,15,15
-34,32,-0.96875,5,5
-13,22,-0.91489,5,5
-30,43,-0.88929,-4,-4
-57,47,-0.92038,-57,-57
-0.896,0,-0.86845,-0.894,-0.894
-0.485,0,-0.41779,-0.375,-0.375
-0.244,0.075,-0.069645,0.064,0.064
0.146,0.29,0.22455,0.238,0.238
0.617,1.146,0.73371,0.804,0.804
-0.811,0.014,-0.29172,-0.015,-0.015
-0.746,0,-0.58779,-0.657,-0.657
-10.188,64.875,14.885,-2.375,-2.375
