0.20786,0.21656,0.060746,-0.79409
0.12489,0.153,0.043127,-0.053786
-0.023504,0.04605,0.017193,0.22633
-0.14853,-0.21247,-0.022392,-0.64103
-0.2438,-0.36152,-0.012125,-1.8868
-0.70527,-0.83303,-0.11785,-2.0402
-0.71776,-0.65181,-0.094109,-0.22173
-154.8,-177.02,-27.538,-515.59
-142.51,-168.66,-26.149,-546.24
-135.01,-150.12,-15.102,-404.41
-51.771,-499.21,340.59,38.221
-102.03,-1511.9,1092.7,396.12
-59.555,-774.68,520.8,166.68
-31.339,-251.38,127.59,-12.607
-76.357,-232.94,49.385,-216.44
-67.608,-138.64,3.8863,-157.44
-47.239,-117.62,11.449,-105.23
-79.996,-209.31,65.208,-185.6
0.30355,0.36531,0.055236,-0.28246
0.28039,0.26621,0.037449,-0.099742
0.064149,0.057853,0.011021,-0.16587
-0.073368,0.057339,0.0025723,-0.15123
0.30514,0.42983,0.063974,-0.2653
-0.40335,-0.1982,-0.039038,-0.26465
-0.13604,-0.34228,-0.042127,-0.26879
-349.84,5.3938,3.7031,3.6302
-65.779,-31.795,-0.12644,-80.305
-104.01,-10.203,0.68438,-23.988
-21.584,-19.136,-3.6181,-35.614
-37.598,-36.876,-3.2188,-71.344
-21.249,-17.065,-0.29489,-30.193
-11.174,-6.9968,-0.63801,-13.485
-18.372,-17.613,-0.89743,-36.364
-14.371,-14,-0.99332,-27.716
-15.854,-16.649,-0.33151,-32.905
-20.301,-20.771,-2.8401,-42.288
0.35725,0.424,0.062786,-0.12763
0.24312,0.30814,0.047858,-0.024524
-0.004727,0.13935,0.021913,-0.054947
-0.068925,0.11413,0.016618,-0.031084
0.3563,0.54236,0.082207,-0.075755
-0.12514,-0.23742,-0.025954,-0.22988
-0.39316,-0.21999,-0.023191,-0.098726
-288.37,2.3472,-1.8632,-7.0933
11.694,-40.68,-7.4533,-96.216
-109.15,-5.2151,-1.6547,-17.514
-10.001,-19.664,-2.1285,-37.112
-13.581,-28.065,-0.81918,-50.638
-15.113,-14.782,-0.74884,-27.053
-15.496,-10.729,-0.59579,-18.247
-29.812,-30.69,-3.1066,-62.299
-14.106,-17.372,-1.2916,-33.509
-9.0542,-9.8047,-1.2575,-18.677
-14.174,-16.001,-0.64959,-30.407
0.34772,0.49894,0.078585,0.044043
0.13966,0.29734,0.046461,-0.067571
0.1267,0.040771,0.0074306,-0.25708
0.037297,0.065813,0.011155,-0.12466
0.36862,0.49639,0.079738,-0.18506
-0.32702,-0.16939,-0.021776,-0.12563
-0.28879,-0.31781,-0.048292,-0.36877
-277.23,-0.93961,-0.89284,-17.916
52.223,-40.211,-4.7654,-77.544
-45.893,-10.768,-1.3455,-23.004
-23.757,-12.051,-1.8525,-26.937
-8.936,-30.962,-4.7583,-62.1
-0.9916,-15.704,-0.81372,-28.087
-2.8517,-8.4501,-0.74723,-17.002
-29.58,-28.459,-5.6292,-64.201
-11.512,-11.281,-1.628,-23.559
-5.9159,-5.5029,-0.62163,-10.386
-7.8366,-4.9269,-1.0755,-11.087
0.34511,0.60211,0.091462,0.18083
0.33984,0.3016,0.04423,-0.13984
-0.24339,0.046465,0.0058071,-0.20665
-0.082653,0.091273,0.013454,0.0045052
0.49465,0.59016,0.086123,-0.043682
0.13979,-0.22367,-0.026793,-0.19537
-0.27074,-0.45693,-0.070407,-0.65396
-297.13,-0.3866,-0.93762,-7.603
81.212,-55.914,-5.2477,-125.36
-88.285,-12.84,-2.447,-39.886
-9.771,-14.27,-2.6157,-30.155
-21.602,-17.365,-7.4568,-45.657
-10.978,-14.049,-4.9079,-32.388
-9.3649,-10.014,-2.3668,-21.16
-9.1895,-7.923,-1.4889,-17.287
-10.882,-12.972,-1.5426,-27.366
-12.271,-11.389,-1.8358,-25.119
-10.119,-9.7459,-2.5121,-21.9
0.1258,0.72048,0.11467,0.19532
0.2554,0.52834,0.091261,0.2924
0.1111,0.20643,0.040564,0.044962
-0.013786,0.17931,0.03378,0.075508
0.27804,0.88647,0.13251,0.37546
-0.28128,-0.27047,-0.036344,-0.26037
-0.031856,-0.38167,-0.039941,-0.26765
-309.09,5.727,2.6779,-3.303
19.782,-71.998,-12.216,-167.65
-107.28,-13.552,-5.1811,-38.208
-22.014,-24.542,-4.9983,-52.76
-36.538,-46.346,-6.2011,-92.313
-19.644,-29.903,-3.323,-58.517
-8.3719,-11.761,-1.1975,-23.84
-54.471,-56.319,-7.7162,-125.88
-27.798,-31.562,-5.7538,-66.033
-26.534,-26.614,-2.1972,-53.342
-24.014,-23.83,-1.3378,-51.231
0.29966,0.58823,0.095833,0.36255
0.2999,0.28087,0.046334,-0.20833
0.070138,0.099002,0.016451,-0.15377
-0.084158,0.12531,0.019626,-0.060477
0.4415,0.56327,0.095173,-0.070385
-0.11507,-0.20683,-0.029987,-0.35367
-0.11858,-0.53098,-0.080587,-1.0959
-229.23,2.0027,-1.2012,10.778
32.138,-49.667,-6.0633,-96.248
-50.139,-15.543,-2.7381,-49.574
-19.561,-22.585,-2.6311,-45.356
-28.999,-25.392,1.6175,-40.183
-24.804,-16.169,0.026291,-31.584
-12.191,-9.4564,-1.3107,-18.806
-7.4905,-8.34,-1.1867,-16.017
-10.179,-10.298,-1.6492,-19.873
-8.9813,-10.142,-1.7291,-18.854
-20.892,-18.692,-2.4787,-37.888
0.40158,0.42407,0.090879,-0.052454
0.43645,0.16222,0.039028,-0.37168
-0.24603,0.11088,0.018187,-0.18429
-0.25059,0.10874,0.019635,-0.0028747
0.41187,0.37045,0.074792,-0.44404
-0.10622,-0.2301,-0.033272,-0.13049
-0.20796,-0.43646,-0.079212,-0.76387
-319.17,-11.62,-3.8886,-41.176
36.099,-54.426,-6.2189,-137.65
-77.445,-10.05,-0.85952,-29.445
-14.555,-20.506,-2.5607,-43.284
-18.964,-23.826,-3.0769,-51.348
-11.684,-14.095,-2.3077,-21.834
-8.2589,-8.8786,-0.91882,-16.089
-43.326,-46.111,-5.891,-98.224
-12.963,-11.067,-1.7864,-23.502
-8.1331,-8.1326,-1.289,-15.884
-11.894,-14.485,-2.6643,-27.314
0.35543,0.59969,0.075626,0.10934
0.36029,0.29286,0.037995,-0.053147
-0.010286,0.084112,0.010389,-0.122
-0.31312,0.12304,0.014356,0.055233
0.38135,0.53124,0.073261,-0.11469
-0.35723,-0.23414,-0.028963,-0.21448
0.020429,-0.48615,-0.059419,-0.46526
-293.45,-9.3073,-2.2935,-26.716
82.395,-62.701,-7.3079,-129.4
-82.226,-8.8157,-1.0536,-21.852
-15.062,-21.215,-3.2127,-38.815
-26.639,-22.845,-4.0434,-49.844
-10.104,-12.718,-1.5465,-25.383
-5.1902,-9.8289,-1.4989,-18.868
-4.151,-8.3881,-1.1922,-16.172
-14.178,-14.375,-1.2818,-28.603
-28.894,-25.12,-3.3736,-54.763
-18.299,-17.215,-2.1945,-35.387
0.26184,0.72171,0.10461,0.32798
0.2754,0.38737,0.057923,0.090784
-0.029155,0.21222,0.031129,0.026064
-0.010492,0.20261,0.030953,0.097522
0.39809,0.7059,0.10353,0.14348
-0.043888,-0.33226,-0.041784,-0.36726
-0.18841,-0.48699,-0.060784,-0.52197
-332.1,-10.118,-2.2157,-51.797
77.675,-59.149,-6.3638,-134.68
-108.69,-5.9637,0.46769,-18.137
-17.895,-21.683,-2.6322,-40.101
-19.898,-28.188,-3.3077,-52.842
-15.298,-19.81,-1.5895,-35.4
-8.8103,-13.488,-1.5078,-22.1
-39.303,-44.17,-4.5094,-83.449
-20.29,-18.288,-2.1847,-36.507
-20.149,-22.501,-3.2389,-45.99
-19.123,-22.615,-3.7835,-44.429
0.31517,0.39033,0.064075,-0.2429
0.34538,0.1846,0.032375,-0.21404
0.045083,0.11234,0.022624,-0.074305
-0.097984,0.11269,0.016572,-0.004564
0.39774,0.26263,0.066556,-0.57793
-0.33574,-0.50646,-0.063568,-0.78148
-0.30537,-0.47489,-0.043478,-0.50907
-230.95,-40.697,-11.02,-108.19
56.106,-120.59,-19.49,-286.3
-49.091,-22.139,-3.3992,-46.534
-11.87,-16.501,-1.6667,-29.955
-25.734,-26.648,-6.1932,-56.908
-20.635,-18.454,-4.6372,-34.836
-13.222,-10.041,-1.4994,-20.076
-38.261,-40.406,-8.0381,-86.352
-11.2,-13.902,-2.3022,-28.312
-6.0466,-6.9025,-1.8785,-13.855
-10.122,-13.026,-2.6919,-23.928
0.37989,0.56921,0.089805,0.1892
0.20856,0.25486,0.036608,-0.1881
0.034534,0.064138,0.010118,-0.16014
-0.3053,0.12937,0.018873,0.037068
0.40541,0.44764,0.068739,-0.31623
-0.55959,-0.13935,-0.018019,-0.12658
-0.29646,-0.57417,-0.088766,-0.88918
-352.63,-14.124,-2.2533,-35.393
127.85,-83.888,-9.7166,-181.81
-89.205,-11.087,-1.095,-40.212
-9.9828,-22.284,-2.1541,-42.427
-9.1832,-29.613,0.60322,-51.676
-17.038,-23.353,0.65883,-44.817
-5.3268,-9.6131,-0.82439,-18.13
-12.957,-15.152,-2.3702,-30.593
-26.196,-29.859,-4.1953,-57.608
-11.756,-9.8087,-1.9769,-21.867
-12.953,-14.319,-2.4447,-30.836
0.26022,0.36765,0.092634,-0.09275
0.41341,0.1424,0.045973,-0.21926
-0.042994,0.046898,0.014168,-0.16563
-0.36781,0.042379,0.010494,-0.012443
0.41319,0.27798,0.085247,-0.34288
-0.2765,-0.22858,-0.036417,-0.15525
0.069495,-0.37261,-0.067272,-0.42729
