1.5399,-0.16811,3.2449,1.521
1.2488,-0.15029,2.6103,1.2405
-0.90202,0.096909,-1.4738,-0.66168
-1.3696,0.14017,-2.2337,-1.0181
2.2433,-0.30972,4.926,2.3972
-0.30422,0.020227,-0.37882,-0.2047
-0.69515,0.023553,-1.0523,-0.43634
-19.142,3.6238,11.629,-17.433
-32.519,-16.871,-13.333,7.2668
-46.112,-4.7346,3.2818,-31.705
-89.018,-20.773,29.059,-6.6009
-58.099,-23.88,12.802,-16.452
-17.878,-7.9814,-0.50356,-1.2132
-13.819,-7.3518,3.0124,1.4669
-30.52,-10.696,8.5738,2.7929
-34.375,-13.041,1.3891,6.2105
-27.633,-8.2579,2.4771,5.5821
-45.265,-13.946,3.7754,5.4015
1.7117,-0.87754,2.629,1.8877
1.1661,-0.61796,1.7854,1.3491
-0.72777,0.30404,-0.86383,-0.59698
-1.247,0.52293,-1.466,-1.0534
2.1708,-1.1821,3.4196,2.5111
-0.22088,0.062427,-0.14754,-0.2117
-1.0895,0.3787,-1.214,-0.80348
-16.429,1.6482,-9.1997,-12.048
-28.136,0.34953,-17.042,-14.569
-22.53,4.3279,-3.8759,-22.77
-39.425,-16.79,4.8437,7.9105
-43.706,-14.481,6.3852,11.714
-19.456,-8.9168,0.76537,3.8252
-12.945,-5.7439,-0.82181,1.8985
-33.522,-7.5377,-2.0303,2.1515
-48.881,-14.181,0.82812,-5.3628
-27.518,-6.2928,-2.8301,2.7009
-27.714,-4.7003,-1.8938,-0.58407
1.7128,-0.033175,3.6677,1.6882
1.1974,-0.091699,2.5736,1.2356
-0.72646,0.0089996,-1.2121,-0.5355
-1.1439,0.0063018,-1.9013,-0.84089
2.1856,-0.11571,4.8286,2.2615
-0.20893,0.038073,-0.11036,-0.070694
-0.95594,-0.107,-1.5035,-0.64264
-31.166,-15.907,-25.731,13.496
-31.54,-15.577,-35.974,15.673
-26.117,2.0616,4.2391,-5.0477
-45.36,0.229,-6.1848,14.06
-35.141,-0.87363,-2.416,18.695
-21.795,-4.4897,-0.046556,4.2005
-44.684,-10.918,6.8753,8.0624
-98.227,-21.211,24.691,16.445
-37.601,-13.47,6.7482,-0.72919
-22.565,-10.717,5.6368,-4.0154
-70.506,-26.132,10.458,-7.619
1.1573,1.9081,2.9134,2.1661
0.98214,1.2312,2.3865,1.9907
-0.61867,-0.93398,-1.1966,-0.59397
-1.243,-1.5173,-2.256,-1.6022
1.705,2.7056,4.4058,3.2119
-0.86177,-0.076685,-0.72265,-1.1287
-0.66688,-1.2908,-1.1963,-0.69726
-137.31,128.98,-145.33,56.364
-45.312,-30.15,-27.393,5.0746
-78.844,54.081,-72.744,-14.853
-28.096,-13.81,6.3661,2.5705
-29.835,-1.8116,1.7121,9.5977
-23.34,-3.9599,1.9295,2.149
-15.885,-5.1628,0.67232,0.49906
-33.42,-9.2859,5.6114,2.4594
-14.692,-1.2514,1.4059,-0.27786
-14.158,-2.9711,0.68606,3.0033
-63.436,-13.219,10.952,4.2459
1.4236,-0.22875,3.1024,1.3519
1.3053,-0.3119,2.6691,1.3873
-0.70534,0.034625,-1.1199,-0.40496
-1.5687,0.277,-2.3595,-1.2248
2.1729,-0.40684,4.6218,2.1038
-1.0034,0.29268,-1.1264,-0.96382
-0.75105,0.034886,-1.1543,-0.42879
-21.68,-17.267,-24.516,15.053
-23.473,-4.6833,-28.665,1.672
-74.431,-3.7812,-104.18,-18.053
-34.518,-8.129,1.0336,5.2306
-39.229,-8.293,6.6457,-5.0624
-32.217,-8.1768,6.0709,4.3353
-26.639,-3.7037,3.0396,-0.97254
-97.412,-18.122,19.527,-11.059
-41.532,-2.114,0.39736,14.012
-53.913,-12.585,2.1271,15.744
-64.769,-16.745,10.036,-0.9919
1.5435,0.2954,3.5864,1.6217
1.2624,0.091893,2.8572,1.416
-0.64138,-0.11539,-1.1242,-0.47314
-1.1292,-0.12741,-1.9197,-0.91987
2.1956,0.32737,5.006,2.3656
-0.46641,0.12973,-0.50496,-0.42295
-0.67646,-0.26471,-1.1158,-0.42263
-25.624,-26.508,-27.983,19.795
-38.429,-25.135,-53.516,19.82
-53.532,11.393,-33.619,0.76301
-57.332,-24.89,3.8971,6.7354
-43.909,-11.699,6.8275,10.469
-22.218,-5.2978,3.6186,-2.8079
-17.71,-4.0203,-1.0578,2.5504
-35.319,-4.2293,-0.28439,-0.1383
-35.621,-11.769,2.6197,-5.6309
-32.391,-12.387,1.5969,-0.88759
-64.361,-13.785,11.735,13.24
1.5891,0.11574,3.5607,1.5883
1.2381,-0.019447,2.7344,1.3992
-0.75457,-0.062767,-1.3038,-0.50982
-1.1547,-0.086544,-1.9491,-0.8472
2.1413,0.09012,5.0202,2.336
-0.32436,0.095388,-0.18137,-0.34025
-0.71108,-0.16724,-1.1605,-0.39675
-46.589,1.2196,-38.019,-35.824
-57.02,2.564,-45.722,-17.743
-54.555,34.669,2.1081,-20.987
-56.42,-14.903,-4.152,12.195
-41.711,-6.3301,0.43795,9.3379
-26.368,-3.9367,-0.54255,3.1245
-43.659,-7.472,0.99008,0.17956
-68.84,-15.392,9.6612,1.2764
-40.951,-15.506,14.885,-5.5403
-45.43,-12.752,16.958,1.2551
-80.37,-27.693,31.279,26.665
1.236,1.5081,3.0224,1.9626
0.9168,1.0876,2.2249,1.4942
-0.80413,-0.64335,-1.4669,-0.8669
-1.4312,-1.2186,-2.5368,-1.6612
1.8035,2.2041,4.5818,2.9614
-0.49425,-0.22748,-0.45317,-0.47226
-1.0132,-0.9836,-1.5232,-1.0509
-54.487,109.55,-3.5688,53.519
-27.728,-45.285,4.4368,-6.282
-55.099,73.512,-30.258,29.161
-35.706,-2.3716,0.41628,6.2017
-45.816,-4.6165,6.7617,8.1227
-33.2,-5.6702,2.7779,1.5964
-26.986,-8.6848,-0.23936,1.8986
-60.157,-20.029,19.652,1.4367
-48.01,-12.693,8.6419,3.5119
-43.441,-13.806,4.2272,9.7914
-60.242,-12.281,13.925,-0.47889
1.2462,1.9657,3.1574,2.2682
1.0128,1.3806,2.4676,1.8454
-0.58662,-0.67581,-1.0914,-0.67984
-1.1571,-1.292,-2.0059,-1.5775
1.7296,2.681,4.4875,3.2006
-0.5578,-0.26124,-0.60751,-0.77668
-0.74606,-1.0875,-1.21,-1
-37.261,24.856,-27.446,29.459
-28.738,-53.899,-12.251,-6.2174
-80.373,92.166,-54.191,22.949
-25.017,-6.7738,9.3854,-3.1729
-32.402,-16.769,8.9578,-5.0494
-33.432,-7.4534,2.2255,9.856
-19.962,-5.4118,0.19765,-0.67488
-57.472,-9.2183,2.2199,16.77
-46.331,-6.9265,9.8933,0.017858
-28.245,-7.1513,8.4666,-4.8232
-59.815,-19.763,10.918,-11.597
1.3938,1.954,3.4491,2.4702
0.99655,1.4231,2.4408,1.8121
-0.5544,-0.55165,-1.0172,-0.67344
-0.98351,-1.1664,-1.6999,-1.2505
